RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738818276	 	3.11.3
USER	Pokemon API Test	START	1720738827265
USER	Pokemon API Test	START	1720738827265
REQUEST		Get Pikachu	1720738827214	1720738827269	OK	 
USER	Pokemon API Test	END	1720738827275
REQUEST		Get Pikachu	1720738827219	1720738827276	OK	 
REQUEST		Get Pikachu	1720738827219	1720738827281	OK	 
USER	Pokemon API Test	START	1720738827286
USER	Pokemon API Test	END	1720738827287
USER	Pokemon API Test	START	1720738827288
REQUEST		Get Pikachu	1720738827249	1720738827288	OK	 
USER	Pokemon API Test	END	1720738827289
USER	Pokemon API Test	START	1720738827289
USER	Pokemon API Test	END	1720738827289
USER	Pokemon API Test	START	1720738827290
REQUEST		Get Pikachu	1720738827251	1720738827292	OK	 
USER	Pokemon API Test	END	1720738827298
USER	Pokemon API Test	START	1720738827300
REQUEST		Get Pikachu	1720738827266	1720738827296	OK	 
USER	Pokemon API Test	END	1720738827301
USER	Pokemon API Test	START	1720738827301
REQUEST		Get Pikachu	1720738827273	1720738827310	OK	 
USER	Pokemon API Test	END	1720738827315
USER	Pokemon API Test	START	1720738827315
REQUEST		Get Pikachu	1720738827250	1720738827310	OK	 
USER	Pokemon API Test	END	1720738827316
REQUEST		Get Pikachu	1720738827234	1720738827313	OK	 
REQUEST		Get Pikachu	1720738827273	1720738827314	OK	 
USER	Pokemon API Test	START	1720738827318
REQUEST		Get Pikachu	1720738827288	1720738827318	OK	 
USER	Pokemon API Test	END	1720738827319
USER	Pokemon API Test	END	1720738827319
USER	Pokemon API Test	END	1720738827319
USER	Pokemon API Test	START	1720738827319
USER	Pokemon API Test	START	1720738827320
REQUEST		Get Pikachu	1720738827288	1720738827317	OK	 
USER	Pokemon API Test	END	1720738827321
USER	Pokemon API Test	START	1720738827321
USER	Pokemon API Test	START	1720738827321
REQUEST		Get Pikachu	1720738827301	1720738827325	OK	 
REQUEST		Get Pikachu	1720738827289	1720738827327	OK	 
USER	Pokemon API Test	END	1720738827330
USER	Pokemon API Test	END	1720738827330
USER	Pokemon API Test	START	1720738827331
USER	Pokemon API Test	START	1720738827331
REQUEST		Get Pikachu	1720738827315	1720738827333	OK	 
USER	Pokemon API Test	END	1720738827333
USER	Pokemon API Test	START	1720738827333
REQUEST		Get Pikachu	1720738827291	1720738827332	OK	 
USER	Pokemon API Test	END	1720738827336
USER	Pokemon API Test	START	1720738827336
REQUEST		Get Pikachu	1720738827322	1720738827340	OK	 
USER	Pokemon API Test	END	1720738827341
USER	Pokemon API Test	START	1720738827341
REQUEST		Get Pikachu	1720738827320	1720738827350	OK	 
USER	Pokemon API Test	END	1720738827354
REQUEST		Get Pikachu	1720738827321	1720738827352	OK	 
USER	Pokemon API Test	END	1720738827355
REQUEST		Get Pikachu	1720738827301	1720738827347	OK	 
USER	Pokemon API Test	END	1720738827357
USER	Pokemon API Test	START	1720738827357
USER	Pokemon API Test	START	1720738827357
REQUEST		Get Pikachu	1720738827341	1720738827358	OK	 
USER	Pokemon API Test	END	1720738827358
REQUEST		Get Pikachu	1720738827331	1720738827353	OK	 
USER	Pokemon API Test	START	1720738827359
USER	Pokemon API Test	END	1720738827359
REQUEST		Get Pikachu	1720738827322	1720738827344	OK	 
USER	Pokemon API Test	END	1720738827362
REQUEST		Get Pikachu	1720738827320	1720738827343	OK	 
REQUEST		Get Pikachu	1720738827333	1720738827360	OK	 
USER	Pokemon API Test	END	1720738827365
USER	Pokemon API Test	END	1720738827365
USER	Pokemon API Test	START	1720738827365
USER	Pokemon API Test	START	1720738827365
USER	Pokemon API Test	START	1720738827366
USER	Pokemon API Test	START	1720738827366
USER	Pokemon API Test	START	1720738827368
REQUEST		Get Pikachu	1720738827331	1720738827369	OK	 
USER	Pokemon API Test	END	1720738827375
USER	Pokemon API Test	START	1720738827375
REQUEST		Get Pikachu	1720738827357	1720738827378	OK	 
USER	Pokemon API Test	END	1720738827383
USER	Pokemon API Test	START	1720738827383
REQUEST		Get Pikachu	1720738827365	1720738827384	OK	 
USER	Pokemon API Test	END	1720738827385
USER	Pokemon API Test	START	1720738827385
REQUEST		Get Pikachu	1720738827357	1720738827387	OK	 
REQUEST		Get Pikachu	1720738827359	1720738827387	OK	 
REQUEST		Get Pikachu	1720738827336	1720738827392	OK	 
REQUEST		Get Pikachu	1720738827366	1720738827399	OK	 
REQUEST		Get Pikachu	1720738827365	1720738827406	OK	 
USER	Pokemon API Test	END	1720738827409
USER	Pokemon API Test	END	1720738827410
USER	Pokemon API Test	START	1720738827411
USER	Pokemon API Test	START	1720738827413
USER	Pokemon API Test	END	1720738827413
USER	Pokemon API Test	END	1720738827413
REQUEST		Get Pikachu	1720738827366	1720738827413	OK	 
REQUEST		Get Pikachu	1720738827375	1720738827422	OK	 
REQUEST		Get Pikachu	1720738827383	1720738827427	OK	 
USER	Pokemon API Test	START	1720738827430
USER	Pokemon API Test	END	1720738827430
USER	Pokemon API Test	START	1720738827430
USER	Pokemon API Test	END	1720738827430
USER	Pokemon API Test	START	1720738827430
USER	Pokemon API Test	END	1720738827432
USER	Pokemon API Test	START	1720738827432
USER	Pokemon API Test	END	1720738827432
USER	Pokemon API Test	START	1720738827433
USER	Pokemon API Test	START	1720738827433
REQUEST		Get Pikachu	1720738827368	1720738827433	OK	 
USER	Pokemon API Test	END	1720738827437
USER	Pokemon API Test	START	1720738827437
REQUEST		Get Pikachu	1720738827385	1720738827442	OK	 
USER	Pokemon API Test	END	1720738827445
USER	Pokemon API Test	START	1720738827445
REQUEST		Get Pikachu	1720738827431	1720738827453	OK	 
USER	Pokemon API Test	END	1720738827456
REQUEST		Get Pikachu	1720738827431	1720738827454	OK	 
REQUEST		Get Pikachu	1720738827431	1720738827458	OK	 
USER	Pokemon API Test	END	1720738827463
USER	Pokemon API Test	START	1720738827463
REQUEST		Get Pikachu	1720738827411	1720738827448	OK	 
REQUEST		Get Pikachu	1720738827432	1720738827461	OK	 
REQUEST		Get Pikachu	1720738827437	1720738827465	OK	 
REQUEST		Get Pikachu	1720738827433	1720738827455	OK	 
USER	Pokemon API Test	END	1720738827468
USER	Pokemon API Test	END	1720738827468
USER	Pokemon API Test	END	1720738827468
USER	Pokemon API Test	END	1720738827468
USER	Pokemon API Test	START	1720738827468
USER	Pokemon API Test	START	1720738827468
USER	Pokemon API Test	START	1720738827469
REQUEST		Get Pikachu	1720738827433	1720738827460	OK	 
USER	Pokemon API Test	END	1720738827470
USER	Pokemon API Test	START	1720738827470
USER	Pokemon API Test	START	1720738827470
USER	Pokemon API Test	END	1720738827471
USER	Pokemon API Test	START	1720738827471
REQUEST		Get Pikachu	1720738827431	1720738827464	OK	 
USER	Pokemon API Test	END	1720738827471
USER	Pokemon API Test	START	1720738827472
USER	Pokemon API Test	START	1720738827472
REQUEST		Get Pikachu	1720738827446	1720738827484	OK	 
USER	Pokemon API Test	END	1720738827488
REQUEST		Get Pikachu	1720738827463	1720738827485	OK	 
REQUEST		Get Pikachu	1720738827469	1720738827490	OK	 
USER	Pokemon API Test	END	1720738827490
USER	Pokemon API Test	START	1720738827491
USER	Pokemon API Test	END	1720738827491
USER	Pokemon API Test	START	1720738827491
USER	Pokemon API Test	START	1720738827493
REQUEST		Get Pikachu	1720738827468	1720738827496	OK	 
USER	Pokemon API Test	END	1720738827501
REQUEST		Get Pikachu	1720738827468	1720738827497	OK	 
USER	Pokemon API Test	START	1720738827502
USER	Pokemon API Test	END	1720738827502
USER	Pokemon API Test	START	1720738827503
REQUEST		Get Pikachu	1720738827472	1720738827502	OK	 
USER	Pokemon API Test	END	1720738827503
REQUEST		Get Pikachu	1720738827470	1720738827503	OK	 
USER	Pokemon API Test	END	1720738827507
USER	Pokemon API Test	START	1720738827507
REQUEST		Get Pikachu	1720738827472	1720738827504	OK	 
USER	Pokemon API Test	START	1720738827508
USER	Pokemon API Test	END	1720738827509
USER	Pokemon API Test	START	1720738827509
REQUEST		Get Pikachu	1720738827471	1720738827502	OK	 
USER	Pokemon API Test	END	1720738827510
USER	Pokemon API Test	START	1720738827511
REQUEST		Get Pikachu	1720738827471	1720738827513	OK	 
USER	Pokemon API Test	END	1720738827518
USER	Pokemon API Test	START	1720738827518
REQUEST		Get Pikachu	1720738827504	1720738827523	OK	 
USER	Pokemon API Test	END	1720738827524
REQUEST		Get Pikachu	1720738827493	1720738827520	OK	 
USER	Pokemon API Test	START	1720738827526
USER	Pokemon API Test	END	1720738827527
USER	Pokemon API Test	START	1720738827527
REQUEST		Get Pikachu	1720738827503	1720738827528	OK	 
USER	Pokemon API Test	END	1720738827531
USER	Pokemon API Test	START	1720738827532
REQUEST		Get Pikachu	1720738827507	1720738827530	OK	 
USER	Pokemon API Test	END	1720738827534
USER	Pokemon API Test	START	1720738827534
REQUEST		Get Pikachu	1720738827508	1720738827539	OK	 
REQUEST		Get Pikachu	1720738827491	1720738827527	OK	 
REQUEST		Get Pikachu	1720738827509	1720738827539	OK	 
USER	Pokemon API Test	END	1720738827543
USER	Pokemon API Test	END	1720738827543
USER	Pokemon API Test	START	1720738827543
USER	Pokemon API Test	START	1720738827543
USER	Pokemon API Test	END	1720738827544
REQUEST		Get Pikachu	1720738827518	1720738827544	OK	 
USER	Pokemon API Test	END	1720738827545
USER	Pokemon API Test	START	1720738827545
REQUEST		Get Pikachu	1720738827491	1720738827536	OK	 
USER	Pokemon API Test	END	1720738827548
USER	Pokemon API Test	START	1720738827548
REQUEST		Get Pikachu	1720738827511	1720738827535	OK	 
USER	Pokemon API Test	END	1720738827553
USER	Pokemon API Test	START	1720738827553
USER	Pokemon API Test	START	1720738827553
REQUEST		Get Pikachu	1720738827532	1720738827554	OK	 
USER	Pokemon API Test	END	1720738827559
USER	Pokemon API Test	START	1720738827559
REQUEST		Get Pikachu	1720738827543	1720738827561	OK	 
USER	Pokemon API Test	END	1720738827561
USER	Pokemon API Test	START	1720738827562
REQUEST		Get Pikachu	1720738827535	1720738827562	OK	 
USER	Pokemon API Test	END	1720738827566
USER	Pokemon API Test	START	1720738827566
REQUEST		Get Pikachu	1720738827527	1720738827562	OK	 
USER	Pokemon API Test	END	1720738827570
USER	Pokemon API Test	START	1720738827571
REQUEST		Get Pikachu	1720738827543	1720738827572	OK	 
USER	Pokemon API Test	END	1720738827580
REQUEST		Get Pikachu	1720738827526	1720738827578	OK	 
USER	Pokemon API Test	START	1720738827583
USER	Pokemon API Test	END	1720738827584
USER	Pokemon API Test	START	1720738827584
REQUEST		Get Pikachu	1720738827554	1720738827586	OK	 
USER	Pokemon API Test	END	1720738827586
REQUEST		Get Pikachu	1720738827547	1720738827590	OK	 
USER	Pokemon API Test	END	1720738827599
REQUEST		Get Pikachu	1720738827559	1720738827594	OK	 
USER	Pokemon API Test	END	1720738827599
USER	Pokemon API Test	START	1720738827599
REQUEST		Get Pikachu	1720738827562	1720738827596	OK	 
REQUEST		Get Pikachu	1720738827583	1720738827602	OK	 
USER	Pokemon API Test	END	1720738827604
USER	Pokemon API Test	END	1720738827604
USER	Pokemon API Test	START	1720738827604
USER	Pokemon API Test	START	1720738827607
REQUEST		Get Pikachu	1720738827549	1720738827603	OK	 
USER	Pokemon API Test	END	1720738827608
USER	Pokemon API Test	START	1720738827608
REQUEST		Get Pikachu	1720738827553	1720738827607	OK	 
USER	Pokemon API Test	END	1720738827611
USER	Pokemon API Test	START	1720738827611
USER	Pokemon API Test	START	1720738827612
USER	Pokemon API Test	START	1720738827613
REQUEST		Get Pikachu	1720738827566	1720738827613	OK	 
USER	Pokemon API Test	END	1720738827618
USER	Pokemon API Test	START	1720738827618
REQUEST		Get Pikachu	1720738827582	1720738827618	OK	 
USER	Pokemon API Test	END	1720738827626
USER	Pokemon API Test	START	1720738827626
REQUEST		Get Pikachu	1720738827608	1720738827629	OK	 
USER	Pokemon API Test	END	1720738827630
USER	Pokemon API Test	START	1720738827630
REQUEST		Get Pikachu	1720738827584	1720738827628	OK	 
USER	Pokemon API Test	END	1720738827632
USER	Pokemon API Test	START	1720738827632
REQUEST		Get Pikachu	1720738827604	1720738827630	OK	 
USER	Pokemon API Test	END	1720738827636
USER	Pokemon API Test	START	1720738827636
REQUEST		Get Pikachu	1720738827603	1720738827637	OK	 
REQUEST		Get Pikachu	1720738827612	1720738827642	OK	 
REQUEST		Get Pikachu	1720738827613	1720738827651	OK	 
REQUEST		Get Pikachu	1720738827626	1720738827658	OK	 
USER	Pokemon API Test	END	1720738827659
USER	Pokemon API Test	END	1720738827659
USER	Pokemon API Test	END	1720738827659
USER	Pokemon API Test	END	1720738827659
USER	Pokemon API Test	START	1720738827659
USER	Pokemon API Test	START	1720738827659
USER	Pokemon API Test	START	1720738827660
REQUEST		Get Pikachu	1720738827611	1720738827658	OK	 
USER	Pokemon API Test	END	1720738827662
USER	Pokemon API Test	START	1720738827662
USER	Pokemon API Test	START	1720738827662
REQUEST		Get Pikachu	1720738827618	1720738827669	OK	 
USER	Pokemon API Test	END	1720738827673
REQUEST		Get Pikachu	1720738827630	1720738827666	OK	 
USER	Pokemon API Test	END	1720738827675
USER	Pokemon API Test	START	1720738827675
USER	Pokemon API Test	START	1720738827675
REQUEST		Get Pikachu	1720738827660	1720738827677	OK	 
USER	Pokemon API Test	END	1720738827677
USER	Pokemon API Test	START	1720738827677
REQUEST		Get Pikachu	1720738827632	1720738827679	OK	 
USER	Pokemon API Test	END	1720738827687
REQUEST		Get Pikachu	1720738827660	1720738827688	OK	 
USER	Pokemon API Test	END	1720738827693
USER	Pokemon API Test	START	1720738827693
REQUEST		Get Pikachu	1720738827648	1720738827694	OK	 
USER	Pokemon API Test	END	1720738827698
USER	Pokemon API Test	START	1720738827698
REQUEST		Get Pikachu	1720738827662	1720738827696	OK	 
REQUEST		Get Pikachu	1720738827662	1720738827697	OK	 
REQUEST		Get Pikachu	1720738827618	1720738827693	OK	 
REQUEST		Get Pikachu	1720738827659	1720738827702	OK	 
USER	Pokemon API Test	END	1720738827707
USER	Pokemon API Test	END	1720738827707
USER	Pokemon API Test	START	1720738827707
USER	Pokemon API Test	START	1720738827708
USER	Pokemon API Test	END	1720738827708
USER	Pokemon API Test	END	1720738827708
USER	Pokemon API Test	START	1720738827708
USER	Pokemon API Test	START	1720738827708
USER	Pokemon API Test	START	1720738827708
REQUEST		Get Pikachu	1720738827675	1720738827716	OK	 
USER	Pokemon API Test	END	1720738827717
USER	Pokemon API Test	START	1720738827717
REQUEST		Get Pikachu	1720738827675	1720738827714	OK	 
USER	Pokemon API Test	END	1720738827718
USER	Pokemon API Test	START	1720738827719
REQUEST		Get Pikachu	1720738827708	1720738827727	OK	 
USER	Pokemon API Test	END	1720738827728
REQUEST		Get Pikachu	1720738827697	1720738827727	OK	 
USER	Pokemon API Test	END	1720738827732
USER	Pokemon API Test	START	1720738827732
REQUEST		Get Pikachu	1720738827708	1720738827732	OK	 
USER	Pokemon API Test	END	1720738827735
USER	Pokemon API Test	START	1720738827736
USER	Pokemon API Test	START	1720738827737
REQUEST		Get Pikachu	1720738827719	1720738827740	OK	 
USER	Pokemon API Test	END	1720738827740
USER	Pokemon API Test	START	1720738827744
REQUEST		Get Pikachu	1720738827709	1720738827741	OK	 
USER	Pokemon API Test	END	1720738827744
REQUEST		Get Pikachu	1720738827678	1720738827740	OK	 
REQUEST		Get Pikachu	1720738827709	1720738827746	OK	 
USER	Pokemon API Test	END	1720738827753
REQUEST		Get Pikachu	1720738827698	1720738827736	OK	 
REQUEST		Get Pikachu	1720738827709	1720738827742	OK	 
REQUEST		Get Pikachu	1720738827717	1720738827754	OK	 
USER	Pokemon API Test	END	1720738827758
USER	Pokemon API Test	END	1720738827758
USER	Pokemon API Test	END	1720738827758
USER	Pokemon API Test	START	1720738827758
USER	Pokemon API Test	START	1720738827759
USER	Pokemon API Test	START	1720738827759
USER	Pokemon API Test	START	1720738827759
USER	Pokemon API Test	END	1720738827761
USER	Pokemon API Test	START	1720738827761
USER	Pokemon API Test	START	1720738827762
REQUEST		Get Pikachu	1720738827732	1720738827760	OK	 
USER	Pokemon API Test	END	1720738827765
USER	Pokemon API Test	START	1720738827765
REQUEST		Get Pikachu	1720738827744	1720738827769	OK	 
USER	Pokemon API Test	END	1720738827773
USER	Pokemon API Test	START	1720738827773
REQUEST		Get Pikachu	1720738827762	1720738827778	OK	 
USER	Pokemon API Test	END	1720738827779
USER	Pokemon API Test	START	1720738827779
REQUEST		Get Pikachu	1720738827746	1720738827776	OK	 
USER	Pokemon API Test	END	1720738827781
USER	Pokemon API Test	START	1720738827781
REQUEST		Get Pikachu	1720738827759	1720738827785	OK	 
USER	Pokemon API Test	END	1720738827788
REQUEST		Get Pikachu	1720738827761	1720738827787	OK	 
USER	Pokemon API Test	END	1720738827790
REQUEST		Get Pikachu	1720738827759	1720738827785	OK	 
USER	Pokemon API Test	END	1720738827793
USER	Pokemon API Test	START	1720738827793
USER	Pokemon API Test	START	1720738827793
USER	Pokemon API Test	START	1720738827794
REQUEST		Get Pikachu	1720738827759	1720738827791	OK	 
USER	Pokemon API Test	END	1720738827797
USER	Pokemon API Test	START	1720738827797
REQUEST		Get Pikachu	1720738827765	1720738827794	OK	 
USER	Pokemon API Test	END	1720738827798
USER	Pokemon API Test	START	1720738827798
REQUEST		Get Pikachu	1720738827759	1720738827794	OK	 
USER	Pokemon API Test	END	1720738827800
REQUEST		Get Pikachu	1720738827758	1720738827801	OK	 
USER	Pokemon API Test	END	1720738827806
REQUEST		Get Pikachu	1720738827780	1720738827804	OK	 
USER	Pokemon API Test	END	1720738827809
USER	Pokemon API Test	START	1720738827809
USER	Pokemon API Test	START	1720738827809
REQUEST		Get Pikachu	1720738827782	1720738827811	OK	 
USER	Pokemon API Test	END	1720738827818
USER	Pokemon API Test	START	1720738827818
REQUEST		Get Pikachu	1720738827793	1720738827819	OK	 
USER	Pokemon API Test	END	1720738827823
USER	Pokemon API Test	START	1720738827823
REQUEST		Get Pikachu	1720738827793	1720738827826	OK	 
USER	Pokemon API Test	END	1720738827827
USER	Pokemon API Test	START	1720738827827
REQUEST		Get Pikachu	1720738827797	1720738827822	OK	 
REQUEST		Get Pikachu	1720738827773	1720738827807	OK	 
USER	Pokemon API Test	END	1720738827834
USER	Pokemon API Test	START	1720738827834
REQUEST		Get Pikachu	1720738827809	1720738827834	OK	 
USER	Pokemon API Test	END	1720738827838
REQUEST		Get Pikachu	1720738827798	1720738827835	OK	 
USER	Pokemon API Test	END	1720738827840
USER	Pokemon API Test	END	1720738827840
USER	Pokemon API Test	START	1720738827840
USER	Pokemon API Test	START	1720738827840
USER	Pokemon API Test	START	1720738827840
USER	Pokemon API Test	START	1720738827841
REQUEST		Get Pikachu	1720738827800	1720738827839	OK	 
USER	Pokemon API Test	END	1720738827843
USER	Pokemon API Test	START	1720738827843
REQUEST		Get Pikachu	1720738827809	1720738827843	OK	 
USER	Pokemon API Test	END	1720738827854
REQUEST		Get Pikachu	1720738827818	1720738827852	OK	 
REQUEST		Get Pikachu	1720738827841	1720738827861	OK	 
USER	Pokemon API Test	END	1720738827863
REQUEST		Get Pikachu	1720738827823	1720738827859	OK	 
USER	Pokemon API Test	END	1720738827867
USER	Pokemon API Test	START	1720738827869
REQUEST		Get Pikachu	1720738827843	1720738827868	OK	 
USER	Pokemon API Test	END	1720738827870
USER	Pokemon API Test	END	1720738827870
USER	Pokemon API Test	START	1720738827870
USER	Pokemon API Test	START	1720738827871
REQUEST		Get Pikachu	1720738827827	1720738827863	OK	 
USER	Pokemon API Test	END	1720738827872
USER	Pokemon API Test	START	1720738827872
USER	Pokemon API Test	START	1720738827872
REQUEST		Get Pikachu	1720738827841	1720738827874	OK	 
USER	Pokemon API Test	END	1720738827882
USER	Pokemon API Test	START	1720738827882
REQUEST		Get Pikachu	1720738827840	1720738827883	OK	 
USER	Pokemon API Test	END	1720738827893
USER	Pokemon API Test	START	1720738827893
USER	Pokemon API Test	START	1720738827893
REQUEST		Get Pikachu	1720738827873	1720738827903	OK	 
USER	Pokemon API Test	END	1720738827904
REQUEST		Get Pikachu	1720738827869	1720738827900	OK	 
USER	Pokemon API Test	END	1720738827904
USER	Pokemon API Test	START	1720738827905
REQUEST		Get Pikachu	1720738827842	1720738827904	OK	 
USER	Pokemon API Test	START	1720738827928
REQUEST		Get Pikachu	1720738827871	1720738827929	OK	 
USER	Pokemon API Test	END	1720738827933
USER	Pokemon API Test	END	1720738827933
USER	Pokemon API Test	START	1720738827936
REQUEST		Get Pikachu	1720738827872	1720738827933	OK	 
REQUEST		Get Pikachu	1720738827870	1720738827938	OK	 
USER	Pokemon API Test	START	1720738827948
USER	Pokemon API Test	END	1720738827948
REQUEST		Get Pikachu	1720738827840	1720738827947	OK	 
REQUEST		Get Pikachu	1720738827933	1720738827952	OK	 
USER	Pokemon API Test	START	1720738827959
REQUEST		Get Pikachu	1720738827882	1720738827955	OK	 
REQUEST		Get Pikachu	1720738827893	1720738827961	OK	 
USER	Pokemon API Test	END	1720738827966
USER	Pokemon API Test	END	1720738827967
USER	Pokemon API Test	END	1720738827967
USER	Pokemon API Test	START	1720738827967
USER	Pokemon API Test	END	1720738827967
USER	Pokemon API Test	START	1720738827967
USER	Pokemon API Test	START	1720738827967
USER	Pokemon API Test	END	1720738827970
USER	Pokemon API Test	START	1720738827970
REQUEST		Get Pikachu	1720738827905	1720738827971	OK	 
USER	Pokemon API Test	START	1720738827975
USER	Pokemon API Test	END	1720738827975
USER	Pokemon API Test	START	1720738827976
REQUEST		Get Pikachu	1720738827893	1720738827980	OK	 
USER	Pokemon API Test	END	1720738827986
USER	Pokemon API Test	START	1720738827986
REQUEST		Get Pikachu	1720738827936	1720738827988	OK	 
USER	Pokemon API Test	END	1720738827991
USER	Pokemon API Test	START	1720738827991
REQUEST		Get Pikachu	1720738827975	1720738827999	OK	 
USER	Pokemon API Test	END	1720738828004
REQUEST		Get Pikachu	1720738827948	1720738828000	OK	 
REQUEST		Get Pikachu	1720738827976	1720738828003	OK	 
USER	Pokemon API Test	END	1720738828007
REQUEST		Get Pikachu	1720738827968	1720738828005	OK	 
USER	Pokemon API Test	START	1720738828008
REQUEST		Get Pikachu	1720738827967	1720738828004	OK	 
REQUEST		Get Pikachu	1720738827986	1720738828009	OK	 
USER	Pokemon API Test	END	1720738828010
USER	Pokemon API Test	END	1720738828010
USER	Pokemon API Test	END	1720738828010
USER	Pokemon API Test	END	1720738828010
USER	Pokemon API Test	START	1720738828011
REQUEST		Get Pikachu	1720738827976	1720738828007	OK	 
USER	Pokemon API Test	END	1720738828011
USER	Pokemon API Test	START	1720738828011
REQUEST		Get Pikachu	1720738827968	1720738828011	OK	 
USER	Pokemon API Test	START	1720738828012
USER	Pokemon API Test	END	1720738828012
USER	Pokemon API Test	START	1720738828012
USER	Pokemon API Test	START	1720738828013
USER	Pokemon API Test	START	1720738828014
REQUEST		Get Pikachu	1720738827969	1720738828012	OK	 
USER	Pokemon API Test	END	1720738828016
USER	Pokemon API Test	START	1720738828016
USER	Pokemon API Test	START	1720738828016
REQUEST		Get Pikachu	1720738827991	1720738828016	OK	 
USER	Pokemon API Test	END	1720738828020
USER	Pokemon API Test	START	1720738828020
REQUEST		Get Pikachu	1720738828012	1720738828030	OK	 
USER	Pokemon API Test	END	1720738828030
USER	Pokemon API Test	START	1720738828031
REQUEST		Get Pikachu	1720738828013	1720738828034	OK	 
USER	Pokemon API Test	END	1720738828043
USER	Pokemon API Test	START	1720738828043
REQUEST		Get Pikachu	1720738828011	1720738828048	OK	 
USER	Pokemon API Test	END	1720738828052
USER	Pokemon API Test	START	1720738828052
REQUEST		Get Pikachu	1720738828012	1720738828041	OK	 
USER	Pokemon API Test	END	1720738828053
USER	Pokemon API Test	START	1720738828053
REQUEST		Get Pikachu	1720738828010	1720738828044	OK	 
USER	Pokemon API Test	END	1720738828056
REQUEST		Get Pikachu	1720738828014	1720738828052	OK	 
USER	Pokemon API Test	END	1720738828056
USER	Pokemon API Test	START	1720738828056
REQUEST		Get Pikachu	1720738828012	1720738828053	OK	 
USER	Pokemon API Test	END	1720738828057
USER	Pokemon API Test	START	1720738828057
REQUEST		Get Pikachu	1720738828017	1720738828059	OK	 
USER	Pokemon API Test	START	1720738828061
USER	Pokemon API Test	END	1720738828061
USER	Pokemon API Test	START	1720738828068
REQUEST		Get Pikachu	1720738828043	1720738828067	OK	 
USER	Pokemon API Test	END	1720738828071
REQUEST		Get Pikachu	1720738828031	1720738828071	OK	 
USER	Pokemon API Test	START	1720738828075
REQUEST		Get Pikachu	1720738828053	1720738828076	OK	 
USER	Pokemon API Test	END	1720738828080
USER	Pokemon API Test	END	1720738828080
USER	Pokemon API Test	START	1720738828081
REQUEST		Get Pikachu	1720738828057	1720738828081	OK	 
USER	Pokemon API Test	END	1720738828095
USER	Pokemon API Test	START	1720738828095
USER	Pokemon API Test	START	1720738828096
REQUEST		Get Pikachu	1720738828057	1720738828096	OK	 
USER	Pokemon API Test	END	1720738828102
REQUEST		Get Pikachu	1720738828016	1720738828064	OK	 
USER	Pokemon API Test	END	1720738828106
USER	Pokemon API Test	START	1720738828106
REQUEST		Get Pikachu	1720738828057	1720738828103	OK	 
USER	Pokemon API Test	END	1720738828110
USER	Pokemon API Test	START	1720738828112
USER	Pokemon API Test	START	1720738828113
REQUEST		Get Pikachu	1720738828020	1720738828069	OK	 
USER	Pokemon API Test	END	1720738828114
USER	Pokemon API Test	START	1720738828114
REQUEST		Get Pikachu	1720738828081	1720738828118	OK	 
USER	Pokemon API Test	END	1720738828119
USER	Pokemon API Test	START	1720738828119
REQUEST		Get Pikachu	1720738828095	1720738828116	OK	 
REQUEST		Get Pikachu	1720738828081	1720738828123	OK	 
USER	Pokemon API Test	END	1720738828128
USER	Pokemon API Test	START	1720738828128
USER	Pokemon API Test	END	1720738828129
REQUEST		Get Pikachu	1720738828112	1720738828129	OK	 
USER	Pokemon API Test	END	1720738828130
USER	Pokemon API Test	START	1720738828130
USER	Pokemon API Test	START	1720738828133
REQUEST		Get Pikachu	1720738828106	1720738828136	OK	 
USER	Pokemon API Test	END	1720738828140
USER	Pokemon API Test	START	1720738828140
REQUEST		Get Pikachu	1720738828114	1720738828136	OK	 
USER	Pokemon API Test	END	1720738828141
USER	Pokemon API Test	START	1720738828144
REQUEST		Get Pikachu	1720738828119	1720738828144	OK	 
USER	Pokemon API Test	END	1720738828149
REQUEST		Get Pikachu	1720738828130	1720738828155	OK	 
USER	Pokemon API Test	END	1720738828156
REQUEST		Get Pikachu	1720738828128	1720738828156	OK	 
USER	Pokemon API Test	END	1720738828160
USER	Pokemon API Test	START	1720738828161
REQUEST		Get Pikachu	1720738828068	1720738828152	OK	 
USER	Pokemon API Test	END	1720738828165
USER	Pokemon API Test	START	1720738828165
USER	Pokemon API Test	START	1720738828165
REQUEST		Get Pikachu	1720738828096	1720738828135	OK	 
USER	Pokemon API Test	END	1720738828169
USER	Pokemon API Test	START	1720738828170
REQUEST		Get Pikachu	1720738828140	1720738828166	OK	 
USER	Pokemon API Test	END	1720738828170
USER	Pokemon API Test	START	1720738828170
REQUEST		Get Pikachu	1720738828061	1720738828150	OK	 
USER	Pokemon API Test	END	1720738828171
USER	Pokemon API Test	START	1720738828171
USER	Pokemon API Test	START	1720738828171
REQUEST		Get Pikachu	1720738828145	1720738828174	OK	 
USER	Pokemon API Test	END	1720738828178
USER	Pokemon API Test	START	1720738828179
REQUEST		Get Pikachu	1720738828161	1720738828184	OK	 
USER	Pokemon API Test	END	1720738828188
REQUEST		Get Pikachu	1720738828113	1720738828176	OK	 
USER	Pokemon API Test	END	1720738828189
USER	Pokemon API Test	START	1720738828189
USER	Pokemon API Test	START	1720738828189
REQUEST		Get Pikachu	1720738828165	1720738828194	OK	 
USER	Pokemon API Test	END	1720738828195
USER	Pokemon API Test	START	1720738828195
